id,sid,reading,ses,race
10014477,1085,55.0817,0.9231,W
10014478,1765,51.3551,-0.508,W
10014479,2217,47.8706,0.8117,W
10014481,1576,55.6256,0.2255,W
10014482,2215,37.845,-1.28,H
10014483,1805,41.7938,-0.282,A
10014484,1031,57.7899,0.3948,B
10014485,1915,39.1463,-0.562,AI
10014486,1326,58.9595,0.6312,W
10014487,1836,46.3689,-0.232,H
10014489,1734,54.1446,0.0896,W
10014493,1382,53.5888,-0.047,W
10014495,1406,69.9856,0.265,HPI
10014496,1675,56.7222,0.2399,W
10014499,1776,56.3411,-0.034,H
10014501,1756,74.3185,0.5625,W
10014502,2159,44.4704,0.2353,W
10014503,1125,64.7818,1.384,W
10014504,1320,53.9134,0.3406,B
10014506,2157,42.7213,-0.607,W
10014507,1811,48.9271,0.1546,W
10014508,1947,42.3181,-0.803,HPI
10014509,1505,38.6183,-1.65,B
10014510,1488,56.2194,0.5597,H
10014513,1470,47.0567,0.5408,W
10014514,1389,49.3196,0.1232,W
10014515,1039,100.0452,-0.554,W
10014516,2276,74.088,0.1075,W
10014517,1322,51.6173,-0.402,W
10014520,1520,62.5053,-0.155,W
10014522,1407,51.6117,0.306,H
10014525,1739,54.567,0.3821,W
10014526,1937,47.1463,0.2649,W
10014527,1606,51.9844,0.5476,B
10014528,1215,50.5068,-0.708,W
10014529,1925,54.5531,-0.747,B
10014530,1548,59.4666,-0.161,W
10014532,1807,44.6321,-1.21,HPI
10014533,1478,59.959,1.625,W
10014534,1037,52.6156,-0.164,H
10014535,2211,53.605,-0.75,B
10014536,2198,62.7723,-0.446,W
10014538,1244,57.7065,-0.315,H
10014540,1877,58.8667,1.064,W
10014541,1706,70.175,0.428,H
10014542,2323,93.0274,1.13,A
10014544,1726,52.3282,0.5919,W
10014545,2086,41.2662,-0.677,W
10014546,2211,44.451,-0.34,B
10014547,1127,47.3515,-1.16,W
10014548,1438,50.3654,1.475,A
10014549,2090,40.909,-0.75,W
10014551,1152,62.4322,0.0778,AI
10014552,2197,43.8662,-1.28,B
10014554,1205,58.3107,0.8542,B
10014556,1040,53.8192,0.374,B
10014557,1251,47.6689,0.0388,A
10014558,1676,53.6626,-0.848,W
10014559,1895,50.7032,-0.542,H
10014560,1033,61.0437,0.5976,A
10014561,1562,40.3372,-0.575,B
10014562,1354,56.9973,-0.226,W
10014563,1488,63.0935,0.5767,W
10014564,1060,58.128,-0.23,W
10014565,1006,47.0567,-0.224,B
10014566,1441,55.6165,0.216,W
10014568,2216,44.0098,-0.653,H
10014569,1372,47.5347,1.544,W
10014570,1104,42.5497,-0.434,W
10014571,1165,65.0863,0.28,W
10014572,1848,63.1529,0.628,W
10014574,1184,48.5666,0.3144,W
10014575,2009,43.6297,0.7577,A
10014576,1038,54.9008,-0.627,B
10014577,1496,54.4874,-0.872,H
10014579,2311,37.9119,-0.262,B
10014580,1609,60.6506,-0.905,W
10014581,1460,41.5681,-1.04,H
10014582,1372,47.5867,0.8238,W
10014583,1351,46.6193,0.6377,H
10014584,1244,65.3933,-0.357,H
10014586,1435,51.3007,1.308,W
10014587,2316,46.6598,0.743,H
10014589,1706,100.5469,1.785,H
10014590,1574,59.2397,-0.224,AI
10014592,1496,61.4543,-1.02,H
10014596,2018,49.9111,-0.044,AI
10014597,2046,38.0318,-0.916,H
10014598,2035,39.779,-0.655,AI
10014600,1151,49.5163,-1.15,H
10014602,1002,54.601,0.3098,W
10014603,2192,55.543,-0.268,W
10014604,2244,64.9375,1.182,A
10014605,1041,52.0139,-0.268,W
10014606,1269,53.008,-0.478,W
10014607,1478,61.6875,-1.81,W
10014609,1499,40.9684,-0.79,H
10014611,1739,60.2927,-0.614,W
10014612,1036,64.0779,1.167,W
10014613,1240,60.943,-0.233,W
10014614,1765,50.925,-0.934,W
10014616,1806,38.1608,-0.686,W
10014619,1734,57.8921,-0.075,B
10014620,1152,51.8914,-1.1,H
10014621,2042,58.3893,-0.053,AI
10014622,1423,55.7279,-0.459,H
10014623,1523,54.0866,0.3514,W
10014624,1467,81.1576,0.2712,W
10014626,2106,42.3106,0.433,W
10014627,1374,44.8114,-0.049,B
10014628,1754,49.506,0.4475,W
10014629,1102,65.5557,-0.288,W
10014630,1157,62.8272,0.8118,W
10014631,1873,50.0099,-0.3,B
10014632,1174,45.982,-0.454,W
10014633,2171,66.2261,0.2811,H
10014634,1231,66.6742,1.629,W
10014636,1165,46.9507,-1.45,B
10014637,1404,44.7814,-0.355,B
10014638,2135,53.4389,-0.356,W
10014640,1721,53.7093,-0.201,H
10014641,1610,83.7716,1.12,W
10014643,2069,54.8499,-1.01,B
10014644,2231,79.5921,0.4479,H
10014645,2109,50.4938,0.5562,W
10014646,2313,57.4579,-0.696,W
10014647,1414,40.6382,-0.584,W
10014649,1606,49.6144,0.2215,W
10014650,1964,55.0609,-0.318,W
10014651,1412,43.4988,-0.751,W
10014652,1415,54.601,0.1615,A
10014653,1829,47.4531,-1.28,W
10014654,2098,36.6411,-0.88,B
10014655,1120,39.7988,-0.082,W
10014656,1847,40.6885,-0.209,W
10014657,1589,59.0414,0.2162,B
10014659,1536,52.7059,-0.743,H
10014660,1869,50.4435,-0.271,HPI
10014661,2229,50.21,-1.35,H
10014662,1386,38.8894,-0.825,H
10014663,1071,46.5798,-1.01,H
10014666,2231,40.359,-1.12,H
10014667,1121,63.9231,0.6586,A
10014668,1110,45.5554,-0.562,H
10014669,1698,61.9678,0.945,W
10014670,2328,47.3693,-0.825,B
10014672,1495,55.56,0.3785,W
10014673,1854,41.9816,-0.962,H
10014674,2181,63.6154,-0.862,W
10014676,1361,38.8211,-1.05,H
10014677,1019,87.48,0.3328,W
10014678,2320,53.462,-0.265,B
10014679,1721,59.0997,-1.14,B
10014680,1460,46.3219,-1.53,H
10014681,1639,49.4854,-0.88,W
10014682,2330,62.1874,1.052,B
10014683,1022,51.6173,0.4526,W
10014686,1876,46.4323,-1.31,H
10014687,1676,51.8014,1.43,W
10014690,1316,53.7103,-0.03,A
10014691,2139,77.1543,-0.411,A
10014692,1745,50.0378,0.4023,W
10014693,1206,70.9306,0.8042,W
10014694,1382,50.1709,-0.331,W
10014695,1725,44.547,-0.3,H
10014696,1108,43.9337,-1.17,AI
10014697,1976,54.0235,0.5217,W
10014698,1757,41.8716,-0.209,B
10014699,2200,41.7184,-1.04,B
10014702,1549,45.8106,-1.58,H
10014703,2242,38.6394,0.6709,B
10014704,1822,55.6573,-0.061,W
10014705,2124,52.1473,-0.916,W
10014707,1310,53.6941,-0.523,H
10014708,1416,53.0188,-1.03,B
10014709,1439,48.3355,-1.3,B
10014710,1960,43.6177,-1.1,B
10014711,1272,38.6007,0.1961,W
10014712,1695,53.0957,0.2138,W
10014713,1633,54.2341,0.8904,W
10014714,1904,49.5144,-0.629,B
10014715,1600,55.1201,-0.365,W
10014716,1547,44.6923,-1.8,H
10014717,1364,53.2373,1.799,HPI
10014718,1344,44.0435,0.2646,A
10014719,1160,60.4065,-0.366,W
10014721,1375,52.3215,-1.01,B
10014722,2127,44.398,-0.825,W
10014723,2322,61.1612,-0.218,W
10014724,1706,68.775,1.329,H
10014725,1979,44.0533,-0.461,W
10014726,1746,61.0903,0.5476,HPI
10014727,1783,107.9541,0.9549,B
10014728,1847,44.3872,0.5476,W
10014730,2060,55.4587,-0.562,B
10014731,1677,49.4124,0.3601,W
10014733,1684,53.6333,0.5908,W
10014734,1886,48.4101,-0.319,W
10014735,2095,45.6571,0.5957,W
10014736,1615,44.9227,-0.441,W
10014737,1806,50.1942,-0.339,AI
10014738,1578,57.5091,0.4246,W
10014740,1689,52.2726,0.1346,W
10014742,1209,73.8067,0.7725,W
10014743,2272,56.3947,-0.364,B
10014744,1310,45.3024,-0.533,W
10014745,1382,49.4545,-0.364,W
10014746,1519,42.3635,0.0797,B
10014747,2250,67.4002,0.2396,W
10014748,1470,40.2576,-0.113,HPI
10014749,1160,48.2261,-1.37,AI
10014750,1566,53.1748,-0.327,W
10014751,1418,53.4289,-1.1,W
10014752,1132,56.1091,0.3295,W
10014753,1125,56.7112,0.4344,W
10014754,1180,53.294,-1.06,B
10014755,1960,36.5255,-0.348,W
10014757,2061,53.2125,-0.892,H
10014758,1555,47.5072,-1.08,H
10014761,2127,82.3374,0.5255,W
10014762,2056,46.5208,0.3692,W
10014763,1015,56.5082,1.021,A
10014764,1230,44.9441,0.0398,W
10014765,2001,42.6996,-0.855,H
10014766,1478,54.442,0.5338,A
10014768,1870,86.9576,1.401,W
10014770,1682,52.9353,-0.991,H
10014771,1846,56.0764,-0.383,H
10014772,1266,39.6586,-1.3,A
10014775,1581,62.3525,1.614,W
10014776,1328,58.1882,-0.283,W
10014777,1596,88.7815,1.149,A
10014778,1637,52.8286,-1.13,A
10014779,1576,59.0997,-0.13,W
10014780,2287,42.4284,0.2721,AI
10014781,1333,79.8508,0.7943,W
10014782,2165,63.751,0.2058,W
10014783,1822,78.8322,0.8746,W
10014784,1701,55.4072,-0.36,HPI
10014785,1711,55.7222,-0.297,H
10014787,1632,40.5049,-0.28,B
10014788,1198,39.43,-1.47,B
10014789,2102,46.3628,0.7587,W
10014790,1921,50.9054,-0.392,A
10014791,2038,54.1664,0.9966,W
10014792,1017,61.428,-0.686,H
10014793,1740,57.4963,-0.185,H
10014794,1285,60.7622,0.6454,W
10014795,1578,53.9823,-0.125,W
10014797,1210,38.0428,-0.571,H
10014798,1447,53.6586,0.4728,W
10014799,1682,53.9771,-0.825,H
10014800,1485,56.3625,0.593,W
10014801,1391,41.7725,0.3788,W
10014802,1753,43.2204,0.0631,H
10014803,2180,53.3928,-0.655,B
10014804,1818,44.3255,-0.395,B
10014805,1940,54.2425,-0.841,B
10014807,1715,39.7299,-1.3,H
10014808,1955,45.2028,-0.989,H
10014809,1513,53.4961,-0.769,B
10014810,2215,39.7346,-0.433,AI
10014811,1415,51.2661,-0.301,A
10014812,1389,68.5013,0.6737,W
10014813,1414,51.2614,-0.268,W
10014814,1149,41.7024,-0.642,H
10014815,2231,93.3065,0.7442,W
10014816,1811,38.4614,-0.514,H
10014817,1591,62.3439,0.768,W
10014818,1958,42.0513,-0.335,H
10014820,2276,54.5925,-0.305,W
10014821,1319,59.6261,0.7052,W
10014822,1930,41.5744,-1.01,B
10014824,1559,52.6563,-1.09,H
10014825,1473,62.4931,0.9734,A
10014826,1386,39.8738,-0.761,H
10014827,1788,58.9299,-0.574,B
10014828,1205,74.2404,1.881,W
10014829,1876,43.7213,-0.494,HPI
10014832,1584,59.4943,-0.19,H
10014833,1628,46.0493,-0.312,W
10014834,1821,53.3768,-0.592,W
10014835,2190,62.2371,-0.183,W
10014836,1631,42.7735,-0.916,H
10014837,2271,53.9185,1.677,W
10014838,1520,50.801,-0.477,H
10014839,1318,48.0778,0.1565,W
10014841,1359,47.8093,0.2644,W
10014842,2219,43.7856,-1.69,H
10014843,1535,53.856,-0.913,H
10014844,1805,46.5716,-0.673,HPI
10014845,1769,52.5759,-0.374,H
10014846,2147,63.88,0.538,W
10014847,2282,54.1633,-0.886,H
10014848,2278,85.9143,1.078,W
10014850,2153,53.8724,-0.3,W
10014852,1839,49.4199,-0.951,H
10014853,1257,63.6896,0.1756,W
10014854,1906,52.2534,0.0145,W
10014855,1544,43.7355,-1.57,B
10014856,1783,104.9796,0.9387,A
10014857,1326,47.4974,1.017,W
10014858,1413,47.6425,0.1112,AI
10014859,1426,40.2096,-0.681,W
10014861,1319,50.6669,0.887,W
10014862,2129,40.2272,-1.11,W
10014863,2038,53.9514,0.9507,W
10014865,1578,62.2388,-0.607,W
10014866,1041,47.6014,-1,W
10014867,1367,56.9899,0.4923,W
10014868,2135,55.4766,0.6029,W
10014869,2060,47.0906,-0.117,A
10014870,1843,43.8891,-0.951,W
10014871,1348,42.8475,-1.21,B
10014873,2091,56.3649,0.2498,W
10014874,2018,44.7782,-0.318,H
10014876,1846,57.8488,-0.397,W
10014877,1812,50.3644,-0.176,H
10014878,1832,55.7965,-0.3,A
10014879,1217,70.4671,1.131,W
10014880,2229,52.8599,0.0226,W
10014881,1852,45.7908,0.5788,W
10014882,2318,62.1925,0.8091,H
10014885,2091,46.6699,-0.88,B
10014887,2056,57.9514,0.1327,W
10014888,1902,63.2362,-0.16,H
10014889,1084,89.7152,1.371,A
10014890,1427,54.0307,1.458,W
10014891,1066,66.8162,0.3078,H
10014893,1621,82.2131,0.1329,H
10014894,2216,51.6711,-1.54,W
10014895,1273,43.1386,-0.181,B
10014896,1378,42.3408,-0.859,W
10014897,2089,46.5929,0.2056,B
10014898,2294,48.3728,-0.825,H
10014899,2284,66.8811,1.195,W
10014900,1104,53.4881,2.12,A
10014901,1893,66.0461,0.9342,W
10014904,1772,49.2511,-1.81,B
10014905,2314,50.7758,-1.27,B
10014906,2134,61.4806,2.228,W
10014907,1318,60.1356,-0.566,H
10014908,2205,50.746,-0.021,H
10014909,1110,53.2473,-1.02,H
10014911,1507,55.8723,1.764,W
10014912,1991,50.9483,1.799,A
10014913,1679,41.4849,-0.918,HPI
10014914,2227,72.6315,2.359,W
10014915,2048,56.613,0.1796,A
10014916,1898,46.2583,0.0321,H
10014917,1172,61.9221,-1.1,B
10014918,1420,54.442,0.2402,B
10014919,1036,60.3127,-0.284,B
10014920,1913,51.4705,0.3521,W
10014922,2180,39.234,-0.301,B
10014923,2328,63.027,-0.236,W
10014924,2247,55.7965,-0.511,A
10014925,1708,58.5628,-0.291,H
10014926,2311,44.5448,-0.3,B
10014930,1378,49.2576,-0.139,W
10014931,1389,62.5682,0.7836,A
10014933,1941,55.9984,-0.508,B
10014934,1978,51.8601,-0.009,H
10014935,1015,46.2275,-0.479,A
10014936,1250,61.5135,-0.608,A
10014937,1631,59.1367,0.4982,H
10014938,1505,34.8674,-1.51,H
10014939,2006,52.6224,1.989,A
10014942,1056,45.5659,-0.519,W
10014943,1428,52.4725,-0.776,W
10014944,1633,58.354,1.64,H
10014945,1557,62.4288,0.7775,W
10014946,1425,67.5648,2.443,W
10014947,1976,66.8897,0.2633,W
10014949,1776,61.2794,-1.24,H
10014950,2314,59.6954,-0.663,B
10014951,2049,58.308,0.7302,W
10014952,1470,48.7889,-0.485,B
10014953,1639,50.1188,-1.03,W
10014954,1259,49.1731,-0.86,H
10014955,1644,49.1477,-0.871,W
10014956,2216,42.7604,-0.226,W
10014957,1913,46.0069,0.2938,W
10014958,1710,69.4098,1.417,H
10014960,1106,74.2134,0.7599,W
10014964,1361,60.2544,-1,H
10014966,1515,38.0972,-0.925,B
10014967,2040,57.4464,1.394,W
10014969,1951,40.3926,-1.19,H
10014970,1334,44.4812,0.1875,B
10014971,1875,62.2921,1.28,W
10014973,1405,58.8136,-0.186,W
10014974,1293,98.1664,0.5834,W
10014975,1264,37.3308,0.2192,W
10014978,1937,58.1267,1.081,B
10014979,1570,55.377,-1.27,H
10014980,1067,52.633,0.2485,W
10014981,1787,54.2383,1.223,W
10014982,1256,67.5068,-0.177,W
10014983,1441,63.0791,-0.753,W
10014985,1042,74.0107,-0.289,HPI
10014988,2106,54.5022,1.217,W
10014989,2102,40.6936,-0.865,H
10014990,2116,54.0628,0.3072,W
10014992,1633,111.4435,2.443,A
10014993,1895,56.6711,-0.221,A
10014994,1667,70.7067,0.2548,B
10014995,1879,93.5461,-0.377,W
10014996,1625,50.747,0.2243,B
10014997,1743,39.8948,-1.04,B
10014998,1226,53.3928,-0.953,W
10014999,1613,41.1872,-0.45,W
10015001,1539,41.2953,0.0319,W
10015002,2206,42.8987,0.6666,W
10015003,1740,53.7062,-0.915,H
10015005,1443,68.8694,0.2427,W
10015006,1420,44.125,-0.066,W
10015007,1082,56.6675,0.4184,W
10015009,1727,50.0397,-0.705,B
10015011,2214,63.4496,0.4345,W
10015012,1510,42.1511,-0.655,H
10015013,2314,49.0139,0.2185,B
10015014,1112,56.1289,-1.47,W
10015015,1763,53.8346,0.0288,H
10015016,1101,42.6409,-1.3,B
10015018,2305,55.3002,0.4153,W
10015019,2281,55.7006,-0.966,W
10015020,1777,52.9854,0.8255,W
10015021,2142,57.9646,0.837,W
10015022,1670,46.8222,0.7574,W
10015023,1335,50.678,1.026,W
10015024,1293,40.9111,0.5333,H
10015025,1464,55.1829,-0.906,H
10015026,1684,55.9891,1.123,W
10015028,1703,70.3231,1.533,W
10015029,2014,47.7996,-0.113,W
10015030,1892,51.4677,-1.16,H
10015031,1556,95.9803,1.544,A
10015032,1475,45.7345,-0.487,W
10015033,1589,38.7132,-1.65,B
10015034,1554,52.6903,-1.13,H
10015035,1244,52.1903,-0.409,H
10015036,1786,51.8791,1.394,W
10015037,1854,42.9063,-0.69,H
10015038,1972,55.5205,0.3672,W
10015039,1215,45.0369,0.0559,W
10015040,1367,57.486,0.7153,B
10015042,1854,58.2635,-0.175,H
10015043,1373,49.3861,-0.607,A
10015044,1670,62.5594,0.0864,W
10015045,1006,44.1087,-0.653,H
10015046,2227,53.8121,1.156,W
10015047,1587,55.4553,0.4869,A
10015048,1667,54.206,-0.279,B
10015050,2171,77.4407,0.3533,A
10015051,1923,53.2771,-0.689,H
10015052,2195,70.5153,-0.645,HPI
10015053,1620,38.96,-0.844,B
10015055,1821,52.0939,0.0116,W
10015057,1725,42.8105,-1.08,H
10015059,1886,53.3399,-0.321,H
10015060,1452,58.5601,-0.504,B
10015061,2032,41.6029,-0.541,W
10015062,1578,55.1641,-0.026,W
10015063,2254,53.4539,-0.723,H
10015064,1780,67.5849,-0.871,B
10015065,2325,55.9069,1.807,A
10015067,1003,62.6102,-0.3,A
10015070,1756,42.8225,0.7328,H
10015071,1555,54.2091,-1.05,H
10015072,1341,51.6541,1.078,H
10015074,1307,55.0522,0.153,W
10015075,1739,55.6278,-0.718,H
10015076,2221,52.6718,0.89,W
10015077,1302,60.4761,1.156,W
10015078,2261,48.1086,-0.049,W
10015079,1052,65.8883,0.7929,B
10015080,1775,59.2096,-0.825,B
10015081,2147,56.4388,-0.302,W
10015082,2018,47.0127,-0.654,AI
10015083,1289,41.4796,-1.33,H
10015084,1512,46.4761,-0.413,W
10015086,1761,37.7401,-0.087,A
10015087,1423,41.1126,-0.365,H
10015088,1879,45.0753,-0.023,W
10015089,1780,62.0679,0.0226,A
10015091,1007,64.15,-0.376,A
10015092,2078,52.9825,-0.432,H
10015093,1125,65.6803,1.238,W
10015094,1971,54.6202,0.7181,AI
10015096,1055,50.3868,-0.904,H
10015097,1763,48.3508,-0.603,H
10015098,1964,44.8361,-0.732,W
10015099,1903,57.8278,0.6204,W
10015101,2142,44.4153,1.409,A
10015102,1925,43.8063,-0.999,H
10015103,1069,42.0191,-1.28,H
10015104,1895,39.4805,-0.689,B
10015105,1359,50.8644,0.1377,W
10015106,2037,50.0955,-0.676,H
10015107,1537,52.2161,-0.646,B
10015108,2259,47.6532,-0.474,W
10015109,2195,55.8195,-1.07,A
10015110,2126,54.1862,-0.986,W
10015111,2042,58.2366,0.2452,H
10015112,1259,51.3889,-0.871,H
10015115,1587,56.5804,-0.349,B
10015118,1666,97.1724,1.666,W
10015119,2071,45.9416,-0.301,B
10015120,1533,42.1006,-0.258,W
10015121,2145,54.0638,-0.678,W
10015122,1185,46.8001,-0.316,B
10015125,1311,52.2544,-0.426,B
10015126,1735,53.3499,0.1976,A
10015127,1377,48.2779,-0.14,W
10015128,2245,59.0712,1.232,H
10015129,2116,46.6041,-0.118,W
10015130,1065,97.3013,0.0659,A
10015131,2057,65.0943,0.3381,B
10015133,1849,54.9714,1.504,W
10015134,1738,41.6855,-1.12,H
10015135,1469,55.3592,-0.586,H
10015136,1682,62.6629,-0.263,H
10015137,1345,47.3021,-0.69,A
10015138,1778,52.6447,0.2721,W
10015139,1846,59.8453,-0.916,W
10015140,1478,49.3805,-0.304,W
10015141,1133,57.2321,-0.784,B
10015143,1887,52.9069,-0.753,B
10015144,2067,43.3656,-0.759,W
10015145,1339,58.8723,0.6753,W
10015146,1328,59.057,-0.14,W
10015147,1022,45.2283,-0.754,W
10015149,2238,38.8894,-0.508,H
10015150,1911,52.0739,0.1796,W
10015151,1273,61.5598,0.3865,W
10015152,1520,56.9824,-0.165,H
10015153,1060,62.16,-0.515,W
10015154,1884,52.0358,-0.395,W
10015155,1756,42.7963,-1.05,W
10015156,1644,42.54,-2.07,B
10015157,1041,50.4491,-0.145,W
10015159,2319,53.6555,0.0473,W
10015160,1547,52.4243,-0.45,H
10015162,1144,50.3068,-1.28,B
10015163,1760,48.7159,-0.844,W
10015164,1210,57.2346,0.664,H
10015167,1402,83.8759,0.9202,W
10015168,2142,41.6114,0.4843,W
10015169,2206,43.5566,-1.28,W
10015170,1451,40.5209,-0.787,W
10015171,1310,39.3752,-0.958,H
10015172,1958,43.8869,-0.477,HPI
10015173,1637,58.8583,-0.345,W
10015174,1779,61.1886,-0.629,W
10015175,1715,60.6961,-1.12,B
10015176,2082,46.8775,-0.3,W
10015177,1670,53.4529,1.729,W
10015178,1893,54.3399,0.2027,W
10015179,1668,52.4109,0.8052,B
10015180,2090,38.2708,-1.3,H
10015181,1034,89.3544,-0.455,W
10015182,1798,51.4114,0.3481,W
10015183,1104,63.4918,0.7035,A
10015185,2025,49.5191,0.9589,W
10015186,1976,54.6223,-0.085,W
10015188,2069,45.2792,-0.889,B
10015189,2145,37.4118,-0.3,W
10015190,1555,42.261,-0.65,H
10015191,1846,50.102,-1.16,H
10015192,1290,67.5916,-0.705,HPI
10015194,1037,50.5403,-0.682,W
10015195,1985,55.5713,1.31,B
10015197,1439,57.0432,-1.28,B
10015198,1431,47.3051,-0.349,W
10015199,1427,63.5452,1.13,A
10015200,2236,85.3657,1.726,W
10015201,1444,61.8447,0.3848,W
10015204,1361,42.8116,-1.04,H
10015206,1318,41.0352,-0.653,W
10015207,1231,65.5679,0.6841,W
10015209,1560,46.9737,0.5396,W
10015210,1757,49.7218,0.5597,B
10015212,2186,45.9489,0.8889,W
10015214,1395,73.0032,0.6098,W
10015217,1158,67.8072,0.5218,W
10015218,1792,50.0816,-0.335,B
10015219,1869,52.7915,-1.16,H
10015220,1709,54.7358,0.899,B
10015221,1408,48.3728,0.3308,W
10015224,1796,52.7847,0.6732,W
10015225,1553,55.338,-0.77,B
10015226,1372,35.6977,-0.018,H
10015227,1891,51.9721,0.1879,W
10015228,2192,54.7336,0.4265,W
10015230,1986,50.477,-0.825,B
10015231,1609,54.4335,-0.844,W
10015232,1102,43.73,-0.45,H
10015233,1683,61.6609,-0.233,W
10015236,2322,108.829,-0.106,W
10015237,1322,58.5409,-0.025,W
10015238,2041,51.757,-0.69,W
10015239,2068,55.0336,1.596,W
10015240,1361,40.1336,-0.473,H
10015242,2236,61.8901,0.8073,W
10015243,2059,43.8749,-1.28,W
10015244,1997,39.5119,-1.45,W
10015245,1467,48.5524,-1.01,H
10015246,1151,42.915,-1.03,H
10015247,2219,42.3138,-0.362,H
10015248,1037,38.8894,-0.976,W
10015249,1997,68.4154,-1.28,B
10015250,2294,46.1689,-0.889,H
10015251,1090,55.671,0.8225,W
10015253,1556,45.8294,0.9613,A
10015254,1022,51.9455,-0.332,H
10015255,1523,74.4815,0.4103,B
10015256,2221,50.8084,0.5718,A
10015259,1014,45.1784,-0.458,B
10015260,1639,58.2178,-0.264,W
10015262,2028,52.0748,-0.224,W
10015263,1589,43.9217,-1.27,B
10015264,1245,52.3541,-0.698,H
10015265,1907,49.2614,-0.296,W
10015267,1368,42.3343,-0.395,W
10015271,1710,41.1581,-0.473,H
10015274,1041,51.4893,-0.533,W
10015275,1506,46.1751,-0.481,W
10015276,1695,49.126,-0.328,W
10015277,1947,37.7491,0.3602,AI
10015278,1684,50.0797,-0.724,A
10015279,1164,56.1009,0.538,H
10015280,1203,54.9551,-0.361,W
10015281,1118,65.3449,-0.499,W
10015282,1609,47.89,-0.438,B
10015283,2274,99.247,1.353,A
10015284,1775,52.0529,-0.807,B
10015285,1489,55.3625,1.668,W
10015286,1120,45.8273,-0.143,A
10015288,1193,59.2382,1.94,A
10015290,1101,43.6024,-0.164,B
10015291,1674,51.1332,-0.158,W
10015292,2203,56.3032,-0.825,H
10015293,1263,56.1278,0.4299,W
10015294,1654,50.1132,-0.465,H
10015296,1910,53.1828,0.374,B
10015297,1768,40.3461,-0.473,B
10015299,1467,80.2234,0.9404,W
10015301,1673,57.6469,0.7451,B
10015302,1566,58.5148,-0.311,W
10015303,2245,70.3105,0.7577,W
10015305,1771,38.0925,-1.06,H
10015306,1886,45.087,-0.676,W
10015307,1042,74.1059,0.9106,A
10015308,2027,54.8273,0.0501,HPI
10015311,1946,47.2357,0.2398,W
10015313,1014,58.0813,0.509,AI
10015314,1553,40.475,-0.719,W
10015315,1830,55.1443,0.4511,HPI
10015316,1212,52.8325,-0.555,W
10015319,1599,59.1509,-0.264,W
10015320,1929,51.7249,-0.209,W
10015321,1344,51.7872,0.7774,W
10015322,1729,52.2285,0.0415,W
10015324,1971,60.2361,-0.164,A
10015325,1555,42.5909,-1.13,H
10015327,1236,52.6001,-0.164,H
10015328,2325,48.7283,0.9074,W
10015330,1660,42.8138,-0.79,B
10015331,2240,37.1384,-0.662,W
10015332,2072,47.9501,-0.301,W
10015333,1700,57.2397,-0.236,H
10015334,2014,64.8782,0.7057,W
10015335,1017,55.5622,0.6992,W
10015337,1553,38.675,-0.794,W
10015338,1102,62.4861,0.4883,H
10015339,2261,52.7409,-0.762,W
10015340,1793,39.8843,-1.28,H
10015341,2190,59.0344,0.6029,W
10015342,1370,54.6479,-1.13,B
10015344,1523,51.6758,0.3759,A
10015345,2261,43.8564,-0.327,W
10015346,1226,45.8023,-1.29,B
10015348,1985,68.0704,0.6033,B
10015349,1031,64.6332,-0.39,W
10015350,1752,58.1253,-0.508,W
10015351,1218,56.2111,0.7268,W
10015352,1839,39.2944,-0.595,H
10015353,1799,54.4747,-0.3,W
10015354,1843,53.5555,-0.36,H
10015355,2118,45.6278,-0.184,H
10015356,1822,51.5495,0.9664,W
10015357,1670,50.3179,0.9242,W
10015358,2240,49.9232,0.9926,H
10015359,1541,53.0701,0.7587,W
10015360,1033,59.5909,1.001,A
10015362,1217,53.9206,0.8178,W
10015364,1823,61.0229,1.13,W
10015365,1039,52.8218,0.6067,W
10015366,1307,64.6157,0.6503,W
10015367,1971,56.0589,-0.88,H
10015368,1738,55.862,-0.053,W
10015369,1320,50.98,-0.264,B
10015370,1228,55.2403,-0.75,W
10015371,1259,58.3405,-0.943,B
10015372,1603,48.1876,-0.815,H
10015373,1184,53.809,-0.3,H
10015374,1144,56.9503,-0.809,B
10015375,2056,63.6617,0.2169,W
10015376,2207,50.98,-1.13,H
10015377,2232,53.5495,0.3952,H
10015379,2052,53.1541,0.6455,W
10015380,1630,53.0395,1.162,H
10015382,2206,52.7506,1.04,W
10015384,1169,64.8605,0.7125,A
10015386,1307,42.0985,-1.02,H
10015388,2299,52.6602,0.8663,W
10015389,1920,47.8657,-0.082,B
10015390,1872,78.3635,0.6111,A
10015392,2129,51.2305,-1.04,A
10015394,1851,62.9018,-0.748,A
10015395,1445,65.2443,0.5897,W
10015397,1224,53.0523,0.2878,W
10015398,1040,44.2627,-0.265,B
10015399,1548,54.2759,-0.137,W
10015401,1555,41.7555,-1.15,H
10015403,1475,43.0251,-0.841,W
10015404,1636,64.5671,0.6886,W
10015405,1250,43.5784,0.5027,H
10015406,1911,50.4612,0.0627,W
10015407,1591,51.4489,0.3119,W
10015408,1205,41.878,-0.75,W
10015410,1782,44.5535,0.2072,H
10015411,1455,70.135,1.042,W
10015412,1953,95.0991,0.4249,W
10015413,1574,104.9796,0.6935,A
10015417,1374,43.0818,-1.37,B
10015421,2067,49.3955,0.3213,W
10015424,2171,52.6884,-0.121,H
10015425,1447,48.8968,0.6907,W
10015427,2043,63.238,-0.596,W
10015428,1325,61.7726,0.1772,W
